item_id,kind,title,state,region,category,lat,lng,media_count,difficulty,cost_per_day,duration_days,cuisine
osm-9847371623,theme park,Visnubaug,Maharashtra,west,adventure,19.1306263,73.2664883,1,easy,,,
osm-9847434086,cafe,Starbucks,Maharashtra,west,food,19.2411981,72.8445049,1,easy,,,coffee_shop
osm-9847434087,restaurant,Elephant & Co.,Maharashtra,west,food,18.5471326,73.9006668,1,easy,,,
osm-9847967917,cafe,Big Cup Cafe,Karnataka,south,food,12.3254316,76.6254073,1,easy,,,
osm-9847968117,cafe,White Teak Coffee Roasters,Karnataka,south,food,12.3281604,76.6284806,1,easy,,,
osm-9848190144,restaurant,Lucamo,Kerala,south,food,10.1236652,76.3774782,1,easy,,,
osm-9848433233,cafe,ZAYAN CAFE,Kerala,south,food,9.4221375,76.5836054,1,easy,,,
osm-984980715,restaurant,Sai Veg World,Maharashtra,west,food,19.1648094,72.8502701,1,easy,,,
osm-9852234204,restaurant,Platform 65,Karnataka,south,food,12.8792756,77.5952473,1,easy,,,
osm-985256296,street food,Domino's,Karnataka,south,food,12.9858685,77.6687185,1,easy,,,pizza
osm-985256304,cafe,Cafe Coffee Day,Karnataka,south,food,12.9858451,77.6686567,1,easy,,,coffee_shop
osm-9852683887,restaurant,Zaika - The Northern Street,Maharashtra,west,food,19.2154359,72.8387576,1,easy,,,
osm-9853030519,church,Novo Bazaar Chapel,Goa,west,spiritual,15.2912626,74.05155,1,easy,,,
osm-9853034822,restaurant,Sangela Restaurant,Goa,west,food,15.2916354,74.0501782,1,easy,,,goan
osm-9853230911,cafe,Coffee Craft,Maharashtra,west,food,19.2548572,72.8488818,1,easy,,,
osm-9853767414,cafe,Kelagur Tea Point,Karnataka,south,food,13.1650321,75.4566604,1,easy,,,
osm-9853767565,restaurant,RiverMist Resorts Dining Area,Karnataka,south,food,13.1335276,75.4473739,1,easy,,,
osm-9854961746,street food,Sri Ganesh Juice Center,Karnataka,south,food,12.9380817,77.6985611,1,easy,,,juice
osm-9854961750,street food,5 Star Chicken,Karnataka,south,food,12.9377472,77.7009815,1,easy,,,chicken
osm-985508597,museum,Silappathikara Art Gallery,Tamil Nadu,south,culture,11.1437074,79.8545509,1,easy,,,
osm-9856258849,memorial,kelapaji memorial recreation centre,Kerala,south,heritage,11.4819812,75.6613225,1,easy,,,
osm-9856264725,restaurant,Neemsi,Karnataka,south,food,12.9061738,77.5825444,1,easy,,,
osm-9856331194,restaurant,The Malnad Cuisine,Karnataka,south,food,13.1401856,75.5594239,1,easy,,,regional
osm-9857147920,restaurant,Cafe Durga,Maharashtra,west,food,18.5218692,73.7653127,1,easy,,,
osm-985854021,cafe,Vee Restaurant,Goa,west,food,15.5969938,73.7413017,1,easy,,,
osm-9858668171,artwork,Wings,Karnataka,south,culture,12.9120308,77.64552,1,easy,,,
osm-9858668196,cafe,The Tandoori Chai,Karnataka,south,food,13.033531,77.0842141,1,easy,,,
osm-9858691448,restaurant,Hoysala Food Park,Karnataka,south,food,13.0521984,76.0549378,1,easy,,,regional
osm-9859758918,restaurant,Bismi Hotel Veg & Non veg,Tamil Nadu,south,food,9.9321444,78.1436464,1,easy,,,
osm-9859758919,gallery,Madurai. Bazaar,Tamil Nadu,south,culture,9.9206397,78.1185659,1,easy,,,
osm-9859759019,gallery,Madurai Gallery,Tamil Nadu,south,culture,9.920556,78.1182542,1,easy,,,
osm-9860079422,monument,Tomb of Ali Shahi Barid,Karnataka,south,heritage,17.9194464,77.504845,1,easy,,,
osm-9860221564,temple,Puthukovil Kamakshiyamman Mariyamman Temple,Kerala,south,spiritual,10.7327825,76.4195718,1,easy,,,
osm-9860221570,temple,Oditta Koottala Vilwadrinatha Temple,Kerala,south,spiritual,10.7354963,76.4210909,1,easy,,,
osm-9860331162,church,St Antonys Church,Kerala,south,spiritual,11.1943163,75.8207994,1,easy,,,
osm-9861131541,mosque,Nalla Ibrahim Bava Dargah,Tamil Nadu,south,spiritual,9.2080545,78.7101857,1,easy,,,
osm-9861131542,mosque,Ervadi Dargah,Tamil Nadu,south,spiritual,9.2084414,78.710024,1,easy,,,
osm-9861604605,street food,Domino's,Karnataka,south,food,12.9417827,77.6970843,1,easy,,,pizza
osm-9861738368,temple,Manonmaneeshwar Temple,Tamil Nadu,south,spiritual,8.4225727,77.7913667,1,easy,,,
osm-9862517210,restaurant,Paradise,Karnataka,south,food,12.9578019,77.7454789,1,easy,,,biryani
osm-9862517211,restaurant,Barbeque Nation,Karnataka,south,food,12.9577393,77.7454721,1,easy,,,barbecue
osm-9862517213,cafe,Mitti Cafe,Karnataka,south,food,12.9595145,77.7483651,1,easy,,,south_indian
osm-9862573403,restaurant,Ambur Dum Biryani,Karnataka,south,food,12.9561392,77.7320097,1,easy,,,biryani
osm-9863208553,shrine,Antop Hill Church,Maharashtra,west,spiritual,19.0325793,72.8669779,1,easy,,,
osm-9864875544,temple,Pannaiyamman Temple,Tamil Nadu,south,spiritual,11.407123,78.1370778,1,easy,,,
osm-9864893717,restaurant,Tea villa cafe,Maharashtra,west,food,18.5983735,73.7694434,1,easy,,,pizza;burger;coffee_shop;sandwich;italian;indian
osm-9864911217,restaurant,Global Punjab,Maharashtra,west,food,18.5955841,73.7689848,1,easy,,,
osm-9864913817,street food,Subway,Maharashtra,west,food,18.5955331,73.7687435,1,easy,,,sandwich
osm-9864914617,restaurant,Oh Deli,Maharashtra,west,food,18.5950168,73.7685,1,easy,,,
osm-9865456986,street food,KFC,Maharashtra,west,food,18.6651011,73.8082054,1,easy,,,chicken
osm-9865456987,street food,Subway,Maharashtra,west,food,18.6651483,73.8080763,1,easy,,,sandwich
osm-9865457001,restaurant,Tatyacha Dhaba,Maharashtra,west,food,18.8077761,73.8740398,1,easy,,,indian
osm-9865527743,street food,Domino's,Karnataka,south,food,12.9391818,77.721173,1,easy,,,pizza
osm-9865883228,restaurant,Basaveshwara Kanavali Mess,Karnataka,south,food,12.9394909,77.7213367,1,easy,,,south_indian
osm-9865883242,street food,Tandoori Chai,Karnataka,south,food,12.93971,77.7228452,1,easy,,,
osm-9865883243,restaurant,Krishna's,Karnataka,south,food,12.9397242,77.7228721,1,easy,,,south_indian
osm-9866082391,restaurant,The Mafia Sky Lounge,Maharashtra,west,food,18.568648,73.9084491,1,easy,,,
osm-986744079,restaurant,Ruchi Restaurant,Karnataka,south,food,12.973597,77.678189,1,easy,,,indian
osm-9868491904,restaurant,Shiva Dhaba,Haryana,north,food,29.0553485,77.0647022,1,easy,,,
osm-9869501429,temple,Hanuman Temple,Andhra Pradesh,south,spiritual,15.9463688,78.5459761,1,easy,,,
osm-9869501434,church,Church,Andhra Pradesh,south,spiritual,15.9423748,78.545701,1,easy,,,
osm-9869501450,church,Church,Andhra Pradesh,south,spiritual,15.9447771,78.5442743,1,easy,,,
osm-9869501460,temple,Multi Temple,Andhra Pradesh,south,spiritual,15.9464563,78.5452668,1,easy,,,
osm-9870115103,temple,channakasara swamy,Andhra Pradesh,south,spiritual,16.3389024,80.0213,1,easy,,,
osm-9870115108,temple,ram,Andhra Pradesh,south,spiritual,16.3397657,80.0214622,1,easy,,,
osm-9870115110,shrine,polaru  amma,Andhra Pradesh,south,spiritual,16.3384226,80.0189352,1,easy,,,
osm-9870148031,church,Church,Andhra Pradesh,south,spiritual,15.8415913,78.4911673,1,easy,,,
osm-9870845395,restaurant,Dindigul Thalapakatti,Karnataka,south,food,12.9972198,77.5466269,1,easy,,,regional
osm-9870845396,street food,Mangalore Lunch Home,Karnataka,south,food,12.9982737,77.5464942,1,easy,,,regional
osm-9870882727,artwork,Wings,Karnataka,south,culture,12.9710309,77.6049251,1,easy,,,
osm-9870882731,street food,IDC,Karnataka,south,food,12.968722,77.6012354,1,easy,,,regional
osm-9871929553,park,Basket Ball Court,Karnataka,south,nature,13.2259793,77.5471292,1,easy,,,
osm-9871929554,park,Skating Ring,Karnataka,south,nature,13.2262429,77.547405,1,easy,,,
osm-9872141617,cafe,The Chai Trail,Himachal Pradesh,north,food,32.1156317,77.1680346,1,easy,,,
osm-9872392778,artwork,"Chakravarti ""Rajaji"" Rajagopalachari",Tamil Nadu,south,culture,13.0884974,80.2899789,1,easy,,,
osm-9872392779,memorial,Bombardment of Madras Site,Tamil Nadu,south,heritage,13.0879678,80.2899079,1,easy,,,
osm-9872527231,restaurant,Hot Chips Vegetarian Restaurant,Tamil Nadu,south,food,13.0887528,80.2867827,1,easy,,,
osm-9872645103,cafe,Tandoor Chai Point,Karnataka,south,food,12.9895171,77.5561675,1,easy,,,
osm-9873524649,artwork,Virgin Mary,Tamil Nadu,south,culture,13.0894293,80.2871823,1,easy,,,
osm-9873524703,shrine,St. Mary's Co-Cathedral Office,Tamil Nadu,south,spiritual,13.0903244,80.2872994,1,easy,,,
osm-9873935182,peak,Ibex Peak,Tamil Nadu,south,nature,10.1352147,77.3064351,1,easy,,,
osm-9873935183,peak,Pass Peak,Tamil Nadu,south,nature,10.1376016,77.3451876,1,easy,,,
osm-9873935184,peak,Tula Kanavai,Tamil Nadu,south,nature,10.1808896,77.3839241,1,easy,,,
osm-9873944247,peak,Vembadi Shola,Tamil Nadu,south,nature,10.2051659,77.4040889,1,easy,,,
osm-9873944248,peak,Chandana Parai,Tamil Nadu,south,nature,10.2287224,77.3929524,1,easy,,,
osm-9873984921,peak,Valley Hill,Tamil Nadu,south,nature,10.1365455,77.2937965,1,easy,,,
osm-9873984924,peak,Tuppiyan Kanavai,Tamil Nadu,south,nature,10.1871727,77.3551225,1,easy,,,
osm-9873984925,peak,Arunkula Malai,Tamil Nadu,south,nature,10.166475,77.3910856,1,easy,,,
osm-9873984929,peak,Pambadi Shola Malai,Tamil Nadu,south,nature,10.1191821,77.2666096,1,easy,,,
osm-9873984933,peak,Para Tumbu,Kerala,south,nature,10.2317737,77.2880029,1,easy,,,
osm-9873984936,peak,Venki Kombu,Tamil Nadu,south,nature,10.2455836,77.3494148,1,easy,,,
osm-9874019119,peak,Pillisuli Nettu,Tamil Nadu,south,nature,10.1567593,77.3877382,1,easy,,,
osm-9874019120,peak,Pattitalaichi Malai,Tamil Nadu,south,nature,10.1756624,77.2763729,1,easy,,,
osm-9874021523,peak,Vandaravu Malai,Kerala,south,nature,10.1484268,77.2733903,1,easy,,,
osm-9874021524,peak,Talai Malai,Tamil Nadu,south,nature,10.139566,77.3140955,1,easy,,,
osm-9874021525,peak,Landslip Hill,Tamil Nadu,south,nature,10.1356794,77.3262405,1,easy,,,
osm-9874021526,peak,Chendanurkanal Malai,Tamil Nadu,south,nature,10.1527462,77.3586845,1,easy,,,
osm-9874021528,viewpoint,Watch tower,Tamil Nadu,south,nature,10.1841948,77.4186158,1,easy,,,
osm-9874021530,peak,Pinji Kanavai,Tamil Nadu,south,nature,10.1738672,77.379713,1,easy,,,
osm-9874021558,peak,Uruman Kanavai,Tamil Nadu,south,nature,10.1820617,77.3202753,1,easy,,,
osm-9874021559,peak,Soman Kanavai,Tamil Nadu,south,nature,10.1769507,77.3225498,1,easy,,,
osm-9874021561,peak,Periya Malai,Tamil Nadu,south,nature,10.1665595,77.3201465,1,easy,,,
osm-9874059055,restaurant,Udupi Veg,Karnataka,south,food,12.9693727,77.7374799,1,easy,,,
osm-987447925,viewpoint,Watch Tower,Tamil Nadu,south,nature,11.4319138,79.7820988,1,easy,,,
osm-987448192,attraction,Pichavaram Boathouse,Tamil Nadu,south,heritage,11.4314962,79.7808703,1,easy,,,
osm-9874575993,restaurant,alankar restuarant,Kerala,south,food,10.5201507,76.2152154,1,easy,,,
osm-9874588942,street food,Mojo Pizza,Karnataka,south,food,12.9559356,77.7165587,1,easy,,,pizza
osm-9874628855,restaurant,51 Indian,Karnataka,south,food,12.9529429,77.7176448,1,easy,,,
osm-9874713061,restaurant,SKM Ambur Hot Dum Biryani,Karnataka,south,food,12.9709124,77.7119406,1,easy,,,biryani
osm-9874782365,restaurant,New Ambur Dum Biryani,Karnataka,south,food,12.9834401,77.7182014,1,easy,,,
osm-987491502,restaurant,Gujarati Bhavan,Tamil Nadu,south,food,8.0829273,77.539247,1,easy,,,
osm-987565702,picnic site,Palmyra Circle,Tamil Nadu,south,nature,12.0119287,79.812494,1,easy,,,
osm-9875670029,attraction,Rash Den,Madhya Pradesh,central,heritage,23.3553258,74.9957477,1,easy,,,
osm-9875713617,street food,Kannu ki chai,Maharashtra,west,food,18.5976186,73.7697285,1,easy,,,
osm-9875887142,restaurant,Shri Renuka,Karnataka,south,food,15.3188966,75.1443306,1,easy,,,
osm-9876035823,restaurant,Shri Udupi Veg,Karnataka,south,food,12.955693,77.7204456,1,easy,,,south_indian;chinese
osm-9876484142,restaurant,Hotel Athithi Kuteera,Karnataka,south,food,12.4180105,77.2035348,1,easy,,,
osm-9876496919,street food,Netaji tea corner,Rajasthan,north,food,25.1235286,75.8540941,1,easy,,,
osm-9876503717,restaurant,Anand shekhawati dhabha,Rajasthan,north,food,25.1287849,75.8528905,1,easy,,,
osm-9876513417,street food,Israel egg corner,Rajasthan,north,food,25.123635,75.8564654,1,easy,,,
osm-9876513418,street food,A to Z Rolls,Rajasthan,north,food,25.1249308,75.8527781,1,easy,,,
osm-9876522320,street food,Banwari tea stall,Rajasthan,north,food,25.1270413,75.8515937,1,easy,,,
osm-9876578518,street food,PUBG Juice Shop,Rajasthan,north,food,25.1256234,75.8463116,1,easy,,,
osm-9876652391,temple,Hanuman Mandir,Maharashtra,west,spiritual,19.2167051,73.086424,1,easy,,,
osm-9876695817,street food,Uncle pani puri stall,Rajasthan,north,food,25.1238537,75.8539087,1,easy,,,
osm-9876731664,temple,mariyamman kovil,Kerala,south,spiritual,10.5204431,76.2149402,1,easy,,,
osm-9876731665,mosque,chettiyangadi hanafi juma masjid,Kerala,south,spiritual,10.5227973,76.2140939,1,easy,,,
osm-9878357813,temple,dharmasastha  temple,Kerala,south,spiritual,10.5228562,76.2110643,1,easy,,,
osm-9878358235,restaurant,The House of Khaman,Gujarat,west,food,23.0396084,72.5644073,1,easy,,,
osm-9878375824,restaurant,aamis kitchen,Kerala,south,food,10.5235002,76.2077914,1,easy,,,
osm-9878375828,restaurant,aza reatuarant and grills,Kerala,south,food,10.5233864,76.207854,1,easy,,,
osm-9878505778,park,Thanal Students park,Kerala,south,nature,9.9825569,76.4746012,1,easy,,,
osm-9879398059,restaurant,Banana Leaf,Maharashtra,west,food,19.0041456,72.827484,1,easy,,,indian
osm-9879931366,restaurant,kohinoor restuarant,Kerala,south,food,10.5187395,76.2101913,1,easy,,,
osm-9880875569,temple,Jaleshwar Dham,Chhattisgarh,central,spiritual,22.7355398,81.7633622,1,easy,,,
osm-9880901217,street food,Balaji Bhel,Maharashtra,west,food,18.5958771,73.770991,1,easy,,,chat
osm-9881508838,restaurant,Bhairaeshwara Idli Center,Karnataka,south,food,13.0008297,77.5637937,1,easy,,,regional
osm-9881508857,restaurant,Sri Raghavendra Dosa Camp,Karnataka,south,food,13.0008532,77.5639104,1,easy,,,regional
osm-9881622553,church,Phaikoh Christian Church,Manipur,northeast,spiritual,24.7132987,94.5574523,1,easy,,,
osm-9882741809,cave,Mullayyanagiri Twin Caves,Karnataka,south,nature,13.3907752,75.7220043,1,easy,,,
osm-9883497014,street food,Bangarpet Chats,Karnataka,south,food,12.9602743,77.7199662,1,easy,,,
osm-9883547504,mosque,"muhiyudheen juma masjid, madukkamoodu",Kerala,south,spiritual,9.4624983,76.5654194,1,easy,,,
osm-9883679507,cafe,Cafe Hut-K (KP Food),Haryana,north,food,28.3398598,76.994122,1,easy,,,
osm-9883679508,cafe,The Walkers,Haryana,north,food,28.3399675,76.9941084,1,easy,,,
osm-9883679509,cafe,Rathi Cafe Pandala,Haryana,north,food,28.3395205,76.9941761,1,easy,,,
osm-9883679510,cafe,Desi Thaat,Haryana,north,food,28.3396097,76.9940994,1,easy,,,
osm-9883679511,cafe,Happy Pie Cafe,Haryana,north,food,28.3399886,76.9941737,1,easy,,,
osm-9883679512,cafe,Trip Mechanic Cafe,Haryana,north,food,28.3424122,76.9958703,1,easy,,,
osm-9883679513,cafe,Throttle Shrottle Cafe,Haryana,north,food,28.3425704,76.9958656,1,easy,,,
osm-9884443354,restaurant,KRISHNA KALYANI FAMILY RESTAURANT,Andhra Pradesh,south,food,16.8596012,81.9255379,1,easy,,,chicken;indian;pizza
osm-9884454257,park,Buragunta Cheruvu Park,Andhra Pradesh,south,nature,16.8641559,81.9290521,1,easy,,,
osm-9884964459,restaurant,Ramdev Sagar,Karnataka,south,food,12.9591815,77.7192054,1,easy,,,
osm-9884967525,street food,Ambur Hot Dum Biryani,Karnataka,south,food,12.9558998,77.7202061,1,easy,,,
osm-9884967532,street food,Amma's Pastries,Karnataka,south,food,12.9555949,77.7189922,1,easy,,,sweets
osm-9885969468,temple,Venkatesawara Swamy Temple,Andhra Pradesh,south,spiritual,16.4372424,79.6186712,1,easy,,,
osm-9885984644,temple,Ramalayam,Andhra Pradesh,south,spiritual,16.4383123,79.6191591,1,easy,,,
osm-9885984645,shrine,Polleramma Talli Temple,Andhra Pradesh,south,spiritual,16.4393608,79.6181985,1,easy,,,
osm-9885984647,artwork,Ntr Statue,Andhra Pradesh,south,culture,16.4398384,79.6201097,1,easy,,,
osm-9885984648,shrine,Ayyapa Swamy Temple,Andhra Pradesh,south,spiritual,16.4398577,79.6196488,1,easy,,,
osm-9885984649,shrine,Anjaneya Swamy Temple,Andhra Pradesh,south,spiritual,16.4396853,79.6198544,1,easy,,,
osm-9885984650,shrine,Masjid,Andhra Pradesh,south,spiritual,16.4400047,79.6198484,1,easy,,,
osm-9885984651,temple,Veera Brahmam Swamy,Andhra Pradesh,south,spiritual,16.4401897,79.6196661,1,easy,,,
osm-9885984654,shrine,Shivalayam,Andhra Pradesh,south,spiritual,16.4405774,79.619904,1,easy,,,
osm-9885984662,shrine,Abhaya Anjaneya Swamy,Andhra Pradesh,south,spiritual,16.4358886,79.6046492,1,easy,,,
osm-9885984664,shrine,Sri Nidanampati Sri Lakshmi Ammavaru,Andhra Pradesh,south,spiritual,16.406753,79.5903795,1,easy,,,
osm-9886598891,temple,Ramalayam,Andhra Pradesh,south,spiritual,18.6648084,83.6298662,1,easy,,,
osm-9886600030,temple,Sai Baba Temple,Andhra Pradesh,south,spiritual,18.6638165,83.629648,1,easy,,,
osm-9886600159,temple,Hanuma Temple,Andhra Pradesh,south,spiritual,18.6873544,83.6119543,1,easy,,,
osm-9886600173,temple,Hanuman Temple,Andhra Pradesh,south,spiritual,18.6661835,83.631106,1,easy,,,
osm-9886961526,church,Church,Andhra Pradesh,south,spiritual,16.4328406,79.7120027,1,easy,,,
osm-9886961529,temple,Ayyapa Swamy Temple,Andhra Pradesh,south,spiritual,16.3133888,80.4212842,1,easy,,,
osm-988724816,street food,Srinidhi Sagar,Karnataka,south,food,12.9918361,77.7204816,1,easy,,,indian
osm-988724833,restaurant,Chillys,Karnataka,south,food,12.9916553,77.7207261,1,easy,,,indian
osm-9887411597,street food,Hari Super Sandwich,Karnataka,south,food,12.8830755,77.549322,1,easy,,,sandwich;chaats;regional;burger;pizza;indian
osm-9887411598,restaurant,Krishnam Udupi Hotel,Karnataka,south,food,12.8832022,77.5485669,1,easy,,,regional;chinese;indian
osm-9887491992,street food,KFC,Kerala,south,food,9.4613379,76.5587836,1,easy,,,chicken
osm-9887491993,restaurant,Pizza Hut,Kerala,south,food,9.4612825,76.558745,1,easy,,,pizza
osm-9887629175,street food,McDonald's,Maharashtra,west,food,19.1660758,72.9379477,1,easy,,,burger
osm-9887633172,street food,Kartik' Juice center,Maharashtra,west,food,19.1806528,72.9395413,1,easy,,,
osm-9887664317,street food,McDonald's,Maharashtra,west,food,19.1732679,72.9570443,1,easy,,,burger
osm-9887677853,street food,EFC shawarma,Maharashtra,west,food,19.1707394,72.9617004,1,easy,,,
osm-9887678018,street food,Dominos pizza,Maharashtra,west,food,19.1685684,72.93919,1,easy,,,
osm-9887687542,restaurant,Campus,Maharashtra,west,food,19.1679934,72.9610648,1,easy,,,
osm-9887696719,cafe,Tea & Conversation,Maharashtra,west,food,19.1673553,72.9607465,1,easy,,,
osm-9890165409,cafe,Charlie Chaplain La Vegano,Karnataka,south,food,12.9703013,77.6360987,1,easy,,,
osm-9890165410,restaurant,Street Storyss,Karnataka,south,food,12.970287,77.6358332,1,easy,,,
osm-9890165411,restaurant,Cafe Noir,Karnataka,south,food,12.9701066,77.636261,1,easy,,,french;burger
osm-9890195718,restaurant,Nirula's,Karnataka,south,food,12.9669413,77.6372366,1,easy,,,regional
osm-9892036239,restaurant,Sri Govinda Rao Military Hotel,Karnataka,south,food,12.972753,77.570233,1,easy,,,regional
osm-9892036251,restaurant,Zama,Karnataka,south,food,12.9802897,77.6405485,1,easy,,,kebab
osm-9892036252,restaurant,Klayworkz Barista,Karnataka,south,food,12.9068098,77.5995603,1,easy,,,
osm-9892036253,restaurant,Hitchki,Karnataka,south,food,12.9969552,77.6969165,1,easy,,,regional
osm-9892036254,cafe,Gloria Jean's,Karnataka,south,food,12.9596042,77.7478811,1,easy,,,coffee_shop
osm-9892036255,cafe,SLAY Coffee,Karnataka,south,food,12.9126949,77.6523221,1,easy,,,
osm-9892036258,restaurant,KUBO,Karnataka,south,food,12.9352141,77.582936,1,easy,,,asian
osm-9892036259,restaurant,Inanna Taproom,Karnataka,south,food,12.8738056,77.6090768,1,easy,,,
osm-9892041720,restaurant,Baking Bad,Karnataka,south,food,12.9790194,77.6438034,1,easy,,,pizza
osm-9892625440,peak,Jodo,Himachal Pradesh,north,nature,32.1181851,77.2596831,1,easy,,,
osm-9893189873,reserve,Jayamangali Blackbuck Reserve,Karnataka,south,wildlife,13.7522245,77.3306178,1,easy,,,
osm-9893202945,fort,Tringalwadi Fort,Maharashtra,west,heritage,19.7360421,73.5365796,1,easy,,,
osm-9893202946,fort,Ramshej Fort,Maharashtra,west,heritage,20.1136789,73.7670538,1,easy,,,
osm-9893307229,peak,Durg Dongar,Maharashtra,west,nature,18.5631458,73.3346093,1,easy,,,
osm-9893685128,street food,Naivedhya Tiffin's,Karnataka,south,food,12.9788547,77.6961718,1,easy,,,
osm-9893685129,restaurant,Namma Bengaluru Cafe,Karnataka,south,food,12.9787033,77.6964058,1,easy,,,
osm-9893685130,temple,Baneshwar Temple,Karnataka,south,spiritual,12.9688981,77.5750367,1,easy,,,
osm-9893685228,street food,Bangarpet Chats,Karnataka,south,food,12.978938,77.6958815,1,easy,,,
osm-9893686518,street food,The Shawarma Man,Karnataka,south,food,12.9790338,77.6952923,1,easy,,,
osm-9893688819,mosque,Masjid Sir Khazi Saheb,Karnataka,south,spiritual,12.9685944,77.5748705,1,easy,,,
osm-9894683309,restaurant,Oh Calcutta,Karnataka,south,food,12.9556079,77.7252082,1,easy,,,
osm-9895593204,cafe,Cafe Rome,Karnataka,south,food,13.0606314,77.5896449,1,easy,,,italian
osm-9896720648,monument,Bodashiya ni Vav,Gujarat,west,heritage,23.610937,72.3970984,1,easy,,,
osm-989770985,mosque,Jamma Masjid,Karnataka,south,spiritual,12.969159,77.749515,1,easy,,,
osm-9899081818,cafe,Sandwichwalas,Kerala,south,food,10.0129692,76.3629986,1,easy,,,
osm-9899084122,street food,McDonald's,Kerala,south,food,10.0153766,76.3644451,1,easy,,,burger
osm-9899651217,cafe,Tasteak broast,Kerala,south,food,10.0134796,76.357167,1,easy,,,
osm-9901636117,cafe,Serchu Cafe,Himachal Pradesh,north,food,32.4378976,77.7499431,1,easy,,,
osm-9901912217,cafe,Rishi's Cafe,Himachal Pradesh,north,food,32.254188,77.1775648,1,easy,,,
osm-9902043329,restaurant,Hotel Ezham Suvai,Tamil Nadu,south,food,12.9738369,80.1833882,1,easy,,,
osm-9902398801,peak,Panchapandavar Malai,Tamil Nadu,south,nature,12.9697237,80.1673651,1,easy,,,
osm-9903703423,church,fh,Kerala,south,spiritual,8.9573266,76.6498946,1,easy,,,
osm-9903926799,temple,Shiva Balaji temple,Andhra Pradesh,south,spiritual,18.2969443,83.9055871,1,easy,,,
osm-9903926800,church,CSI UNION CHURCH,Andhra Pradesh,south,spiritual,18.2965424,83.9041837,1,easy,,,
osm-9903926809,temple,Sai Baba Temple,Andhra Pradesh,south,spiritual,18.294257,83.9060135,1,easy,,,
osm-9903926837,temple,Sri Sri Sri Suryanarayana Swamy Temple,Andhra Pradesh,south,spiritual,18.2881305,83.9130594,1,easy,,,
osm-9903926841,park,Kargil Victory Park,Andhra Pradesh,south,nature,18.2843497,83.9007658,1,easy,,,
osm-9903936054,temple,Ganesh Temple,Andhra Pradesh,south,spiritual,17.1988707,81.6698206,1,easy,,,
osm-9903936055,temple,Durga Temple,Andhra Pradesh,south,spiritual,17.1964451,81.6708087,1,easy,,,
osm-9903936056,temple,Kamakshi Temple,Andhra Pradesh,south,spiritual,17.1967115,81.6713863,1,easy,,,
osm-9903936097,temple,Hanuman Temple,Andhra Pradesh,south,spiritual,17.1987481,81.6714836,1,easy,,,
osm-9903936110,temple,Hanuman Temple,Andhra Pradesh,south,spiritual,17.1902139,81.6754578,1,easy,,,
osm-9903936115,temple,Durga Temple,Andhra Pradesh,south,spiritual,17.1825077,81.6843122,1,easy,,,
osm-9903992859,temple,Ramji Mandir,Gujarat,west,spiritual,20.8104111,72.9960916,1,easy,,,
osm-9903992861,restaurant,Trupti Snacks,Gujarat,west,food,20.8177753,72.996319,1,easy,,,pizza;chinese;sandwich;burger;indian
osm-9903992865,temple,Gayatri Mandir,Gujarat,west,spiritual,20.8156769,72.9966176,1,easy,,,
osm-9903992869,temple,Satimata Temple,Gujarat,west,spiritual,20.8187183,72.9965329,1,easy,,,
osm-9903992872,temple,Jalaram Temple,Gujarat,west,spiritual,20.8100328,73.006514,1,easy,,,
osm-9903992873,temple,Shree Rameshwar Mahadev Temple,Gujarat,west,spiritual,20.8090126,73.0040213,1,easy,,,
osm-9903992878,temple,Hanuman Mandir,Gujarat,west,spiritual,20.8110194,72.9980822,1,easy,,,
osm-9903992879,mosque,Pathanwad Masjid,Gujarat,west,spiritual,20.8108733,72.9994219,1,easy,,,
osm-9903992880,mosque,Jamadarwad Masjid,Gujarat,west,spiritual,20.8099047,72.9994606,1,easy,,,
osm-9903992881,mosque,Khatawad Masjid,Gujarat,west,spiritual,20.8120472,73.0010225,1,easy,,,
osm-9903992882,mosque,Ghanchiwad Masjid,Gujarat,west,spiritual,20.8125466,72.9992102,1,easy,,,
osm-9903992884,temple,Trimbaknath mahadev Temple,Gujarat,west,spiritual,20.8118265,72.9972701,1,easy,,,
osm-9903992885,temple,Hanumanji Temple,Gujarat,west,spiritual,20.8145437,72.9990852,1,easy,,,
osm-9904111106,restaurant,Kota Kachori,Karnataka,south,food,12.9170177,77.5947337,1,easy,,,
osm-9904130017,cafe,Just Coffee,Karnataka,south,food,12.9205157,77.5896751,1,easy,,,
osm-9904130022,cafe,Theobroma,Karnataka,south,food,12.9202281,77.5838386,1,easy,,,
osm-9904143772,restaurant,Bhartiya Jalpan,Karnataka,south,food,12.9155289,77.6515804,1,easy,,,indian
osm-9904157592,memorial,William Baillie Memorial,Karnataka,south,heritage,12.4123046,76.7149874,1,easy,,,
osm-9904414153,park,Cheeppunkal Kayal View Park,Kerala,south,nature,9.6409564,76.4189973,1,easy,,,
osm-9904715181,memorial,Puratchi Thalaivi Amma Dr. J. Jayalalithaa Memorial,Tamil Nadu,south,heritage,13.06416,80.2857739,1,easy,,,
osm-9906866563,restaurant,Café Udupi Ruchi,Tamil Nadu,south,food,12.2547969,79.6741639,1,easy,,,indian
osm-9906919514,park,"Kids Park JRPS, Kaliyar",Kerala,south,nature,9.9764781,76.7809225,1,easy,,,
osm-9907105247,temple,Momai Mataji Mandir,Gujarat,west,spiritual,22.3894953,69.0009888,1,easy,,,
