user_id,persona,home_state,home_region,home_lat,home_lng,age_band,party,budget,activity,signed_up
u0036654,mountain-walker,Maharashtra,west,19.076,72.8777,35-44,friends,shoestring,1,2024-06-05
u0036655,family-holiday,Tamil Nadu,south,10.2381,77.4892,55+,couple,moderate,1,2025-02-26
u0036656,weekend-escaper,Jammu & Kashmir,north,32.7266,74.857,35-44,family,shoestring,1,2025-08-06
u0036657,pilgrim,Uttarakhand,north,30.529,79.5666,25-34,solo,moderate,1,2024-05-25
u0036658,pilgrim,Uttarakhand,north,29.3803,79.4636,55+,solo,comfortable,1,2025-05-19
u0036659,family-holiday,Uttarakhand,north,30.3165,78.0322,18-24,friends,moderate,1,2024-03-13
u0036660,food-first,Chhattisgarh,central,21.2514,81.6296,45-54,family,comfortable,1,2024-12-05
u0036661,weekend-escaper,Uttarakhand,north,30.529,79.5666,25-34,friends,premium,38,2024-03-19
u0036662,weekend-escaper,Tamil Nadu,south,13.0827,80.2707,25-34,couple,moderate,4,2024-12-18
u0036663,mountain-walker,Andaman & Nicobar,north,11.6234,92.7265,35-44,couple,comfortable,1,2024-01-02
u0036664,weekend-escaper,Uttar Pradesh,central,26.4499,80.3319,45-54,solo,comfortable,1,2024-08-26
u0036665,weekend-escaper,Rajasthan,north,26.2389,73.0243,55+,solo,moderate,1,2024-10-13
u0036666,mountain-walker,Karnataka,south,13.3409,74.7421,25-34,family,comfortable,1,2024-05-26
u0036667,beach-and-slow,Maharashtra,west,19.7645,74.4762,55+,solo,premium,1,2025-07-12
u0036668,weekend-escaper,Himachal Pradesh,north,32.2464,78.0349,18-24,couple,shoestring,1,2024-09-10
u0036669,pilgrim,Kerala,south,8.5241,76.9366,45-54,couple,moderate,3,2025-03-13
u0036670,weekend-escaper,Uttarakhand,north,29.3803,79.4636,18-24,friends,moderate,2,2025-01-11
u0036671,mountain-walker,Gujarat,west,23.2156,72.6369,35-44,friends,moderate,1,2025-04-29
u0036672,family-holiday,Rajasthan,north,26.2389,73.0243,35-44,solo,shoestring,4,2024-11-15
u0036673,family-holiday,Kerala,south,11.2588,75.7804,18-24,solo,moderate,2,2024-08-26
u0036674,family-holiday,Delhi,north,28.6139,77.209,25-34,friends,moderate,2,2024-05-28
u0036675,family-holiday,Uttarakhand,north,30.4598,78.0644,25-34,friends,shoestring,1,2025-05-22
u0036676,beach-and-slow,Uttar Pradesh,central,27.1767,78.0081,45-54,solo,moderate,1,2024-11-19
u0036677,food-first,Kerala,south,8.4004,76.9784,25-34,family,comfortable,1,2024-05-04
u0036678,weekend-escaper,Odisha,east,19.8135,85.8312,18-24,couple,comfortable,1,2024-11-10
u0036679,food-first,Madhya Pradesh,central,24.8318,79.9199,45-54,family,moderate,1,2024-08-29
u0036680,heritage-seeker,Tamil Nadu,south,13.0827,80.2707,35-44,family,premium,1,2024-02-24
u0036681,beach-and-slow,Uttarakhand,north,30.3165,78.0322,25-34,friends,shoestring,1,2024-05-17
u0036682,beach-and-slow,Uttarakhand,north,29.53,78.7747,55+,couple,shoestring,3,2024-04-10
u0036683,weekend-escaper,Meghalaya,northeast,25.27,91.732,35-44,solo,premium,1,2025-04-01
u0036684,food-first,Tamil Nadu,south,11.3494,76.7956,35-44,solo,moderate,4,2024-05-16
u0036685,heritage-seeker,Punjab,north,31.634,74.8723,18-24,solo,moderate,1,2025-09-05
u0036686,beach-and-slow,Ladakh,north,34.1526,77.5771,25-34,family,moderate,1,2024-07-18
u0036687,weekend-escaper,Rajasthan,north,26.4899,74.5511,18-24,solo,shoestring,20,2025-08-24
u0036688,beach-and-slow,Madhya Pradesh,central,23.4794,77.7392,18-24,couple,moderate,1,2024-10-22
u0036689,family-holiday,Karnataka,south,12.9141,74.856,55+,couple,shoestring,2,2024-06-08
u0036690,food-first,Rajasthan,north,28.0229,73.3119,45-54,solo,comfortable,2,2024-11-10
u0036691,mountain-walker,Gujarat,west,21.1702,72.8311,55+,family,moderate,1,2024-03-09
u0036692,family-holiday,Uttarakhand,north,29.53,78.7747,55+,friends,comfortable,1,2024-05-24
u0036693,family-holiday,Uttarakhand,north,29.53,78.7747,35-44,couple,shoestring,1,2024-11-12
u0036694,mountain-walker,Telangana,south,17.385,78.4867,55+,friends,comfortable,7,2024-03-24
u0036695,family-holiday,Rajasthan,north,26.838,70.9,35-44,family,comfortable,1,2024-11-14
u0036696,pilgrim,Uttarakhand,north,30.529,79.5666,55+,friends,premium,1,2024-09-23
u0036697,food-first,Himachal Pradesh,north,32.219,76.3234,45-54,solo,shoestring,1,2025-04-17
u0036698,mountain-walker,Madhya Pradesh,central,24.8318,79.9199,25-34,solo,comfortable,1,2024-02-10
u0036699,beach-and-slow,Andhra Pradesh,south,13.6288,79.4192,45-54,couple,comfortable,2,2025-01-01
u0036700,food-first,Uttar Pradesh,central,25.4358,81.8463,45-54,family,moderate,4,2024-10-11
u0036701,weekend-escaper,Chandigarh,north,30.7333,76.7794,55+,couple,comfortable,1,2024-12-16
u0036702,family-holiday,Kerala,south,11.2588,75.7804,18-24,solo,shoestring,1,2025-05-11
u0036703,pilgrim,Maharashtra,west,19.7645,74.4762,35-44,family,comfortable,1,2025-04-18
u0036704,food-first,Karnataka,south,15.918,75.685,18-24,friends,moderate,1,2024-11-13
u0036705,beach-and-slow,Madhya Pradesh,central,25.3518,78.6417,18-24,solo,moderate,1,2024-09-30
u0036706,beach-and-slow,Bihar,east,24.6961,84.9911,35-44,family,comfortable,2,2024-08-10
u0036707,weekend-escaper,Rajasthan,north,28.0229,73.3119,55+,friends,comfortable,2,2024-05-23
u0036708,weekend-escaper,Madhya Pradesh,central,25.3518,78.6417,45-54,solo,moderate,1,2024-06-05
u0036709,beach-and-slow,Madhya Pradesh,central,23.4794,77.7392,35-44,family,comfortable,2,2024-03-05
u0036710,weekend-escaper,Tamil Nadu,south,10.787,79.1378,18-24,couple,moderate,1,2025-01-02
u0036711,family-holiday,Uttarakhand,north,30.529,79.5666,25-34,solo,moderate,1,2024-12-25
u0036712,heritage-seeker,Odisha,east,19.8135,85.8312,55+,couple,shoestring,1,2025-08-18
u0036713,weekend-escaper,Uttar Pradesh,central,26.4499,80.3319,45-54,couple,moderate,1,2024-06-08
u0036714,heritage-seeker,Karnataka,south,15.918,75.685,35-44,family,comfortable,1,2024-07-07
u0036715,pilgrim,Assam,northeast,26.95,94.17,45-54,family,moderate,1,2024-01-04
u0036716,weekend-escaper,Rajasthan,north,24.5854,73.7125,55+,couple,comfortable,1,2024-11-24
u0036717,pilgrim,Delhi,north,28.6139,77.209,18-24,solo,shoestring,1,2024-12-09
u0036718,heritage-seeker,Odisha,east,19.8135,85.8312,45-54,family,moderate,1,2024-10-08
u0036719,food-first,Karnataka,south,13.3409,74.7421,18-24,family,comfortable,1,2024-12-21
u0036720,mountain-walker,Uttar Pradesh,central,27.5806,77.7006,35-44,solo,moderate,1,2025-08-03
u0036721,food-first,Tamil Nadu,south,10.787,79.1378,25-34,couple,moderate,1,2025-07-22
u0036722,family-holiday,Tamil Nadu,south,12.6269,80.1927,45-54,solo,moderate,1,2025-01-05
u0036723,food-first,Meghalaya,northeast,25.27,91.732,45-54,family,comfortable,2,2025-05-03
u0036724,heritage-seeker,Sikkim,northeast,27.3,88.24,55+,solo,moderate,1,2025-06-03
u0036725,pilgrim,Uttarakhand,north,29.3803,79.4636,18-24,family,comfortable,1,2024-02-06
u0036726,heritage-seeker,Kerala,south,8.5241,76.9366,25-34,friends,shoestring,1,2025-03-01
u0036727,mountain-walker,Karnataka,south,13.3161,75.772,25-34,couple,comfortable,1,2025-06-03
u0036728,heritage-seeker,Tamil Nadu,south,9.9252,78.1198,25-34,solo,moderate,1,2024-09-12
u0036729,heritage-seeker,Madhya Pradesh,central,23.1815,79.9864,35-44,family,comfortable,3,2024-01-11
u0036730,mountain-walker,Odisha,east,19.8135,85.8312,45-54,couple,moderate,1,2025-08-25
u0036731,food-first,Assam,northeast,26.5775,93.1711,18-24,friends,moderate,1,2025-03-13
u0036732,food-first,Madhya Pradesh,central,22.7196,75.8577,18-24,solo,moderate,1,2024-02-09
u0036733,pilgrim,Maharashtra,west,18.7546,73.4062,55+,friends,comfortable,1,2025-05-30
u0036734,pilgrim,Karnataka,south,15.2689,76.3909,35-44,family,shoestring,1,2025-03-29
u0036735,heritage-seeker,Chhattisgarh,central,21.2514,81.6296,45-54,friends,moderate,2,2024-12-31
u0036736,family-holiday,Tamil Nadu,south,9.9252,78.1198,45-54,couple,moderate,7,2025-04-03
u0036737,family-holiday,Rajasthan,north,26.9157,70.9083,55+,family,shoestring,2,2024-03-19
u0036738,family-holiday,Ladakh,north,34.1526,77.5771,55+,family,moderate,2,2024-02-27
u0036739,family-holiday,Maharashtra,west,19.9975,73.7898,45-54,couple,comfortable,1,2024-07-11
u0036740,heritage-seeker,Gujarat,west,23.0225,72.5714,55+,couple,moderate,2,2024-04-13
u0036741,heritage-seeker,Kerala,south,10.0889,77.0595,35-44,couple,moderate,2,2025-06-03
u0036742,mountain-walker,Kerala,south,11.6854,76.132,18-24,solo,moderate,9,2024-01-26
u0036743,family-holiday,Gujarat,west,20.888,70.401,18-24,friends,comfortable,1,2024-11-19
u0036744,weekend-escaper,Rajasthan,north,24.5926,72.7156,18-24,couple,moderate,1,2025-01-09
u0036745,mountain-walker,Tamil Nadu,south,12.6269,80.1927,18-24,couple,shoestring,1,2024-05-28
u0036746,mountain-walker,Assam,northeast,26.95,94.17,18-24,couple,moderate,1,2025-01-06
u0036747,food-first,Assam,northeast,26.5775,93.1711,55+,solo,comfortable,2,2024-05-21
u0036748,beach-and-slow,Madhya Pradesh,central,22.7196,75.8577,25-34,family,comfortable,2,2025-05-27
u0036749,heritage-seeker,Chandigarh,north,30.7333,76.7794,25-34,family,moderate,1,2024-09-23
u0036750,food-first,Uttar Pradesh,central,26.4499,80.3319,25-34,couple,moderate,1,2024-01-11
u0036751,mountain-walker,Karnataka,south,12.2958,76.6394,35-44,family,comfortable,2,2024-02-09
u0036752,pilgrim,Meghalaya,northeast,25.27,91.732,55+,friends,premium,4,2024-02-05
u0036753,pilgrim,Gujarat,west,22.2394,68.9678,45-54,friends,comfortable,2,2024-10-30
u0036754,beach-and-slow,Rajasthan,north,26.838,70.9,55+,couple,shoestring,1,2025-03-01
u0036755,family-holiday,Sikkim,northeast,27.3314,88.6138,35-44,friends,premium,1,2024-03-15
u0036756,pilgrim,Rajasthan,north,24.5854,73.7125,35-44,solo,moderate,1,2024-07-25
u0036757,family-holiday,Rajasthan,north,26.4899,74.5511,55+,solo,comfortable,2,2024-06-21
u0036758,beach-and-slow,Madhya Pradesh,central,26.2183,78.1828,35-44,friends,comfortable,2,2024-07-14
u0036759,weekend-escaper,Karnataka,south,12.2958,76.6394,18-24,couple,moderate,1,2024-10-29
u0036760,heritage-seeker,Uttar Pradesh,central,26.4499,80.3319,45-54,family,moderate,1,2024-12-11
u0036761,food-first,Bihar,east,25.1367,85.4438,25-34,solo,shoestring,1,2025-08-14
u0036762,mountain-walker,Telangana,south,17.385,78.4867,55+,family,comfortable,1,2024-07-07
u0036763,weekend-escaper,Madhya Pradesh,central,26.2183,78.1828,55+,couple,comfortable,1,2025-07-09
u0036764,pilgrim,Madhya Pradesh,central,24.8318,79.9199,18-24,family,comfortable,3,2025-08-29
u0036765,beach-and-slow,Kerala,south,9.5916,77.1603,35-44,couple,shoestring,1,2025-03-22
u0036766,heritage-seeker,Bihar,east,24.6961,84.9911,18-24,couple,moderate,1,2024-05-28
u0036767,beach-and-slow,Karnataka,south,14.5479,74.3188,25-34,couple,comfortable,1,2024-06-05
u0036768,beach-and-slow,Karnataka,south,15.2689,76.3909,18-24,solo,premium,1,2025-04-09
u0036769,mountain-walker,Uttar Pradesh,central,26.7922,82.1998,45-54,solo,moderate,1,2024-03-15
u0036770,beach-and-slow,Sikkim,northeast,27.3314,88.6138,18-24,solo,comfortable,1,2025-02-16
u0036771,beach-and-slow,Gujarat,west,20.888,70.401,55+,couple,comfortable,5,2024-06-09
u0036772,pilgrim,Maharashtra,west,19.9975,73.7898,55+,family,moderate,1,2024-01-09
u0036773,food-first,Karnataka,south,13.3161,75.772,25-34,friends,moderate,1,2025-02-18
u0036774,beach-and-slow,Tripura,northeast,23.8315,91.2868,25-34,solo,moderate,1,2024-03-18
u0036775,food-first,Maharashtra,west,21.1458,79.0882,45-54,couple,comfortable,3,2025-06-21
u0036776,heritage-seeker,Maharashtra,west,17.9307,73.6477,55+,family,moderate,1,2024-12-02
u0036777,beach-and-slow,Madhya Pradesh,central,23.4794,77.7392,18-24,family,comfortable,2,2024-04-23
u0036778,mountain-walker,Kerala,south,8.4004,76.9784,55+,couple,moderate,2,2024-08-27
u0036779,heritage-seeker,Uttarakhand,north,30.529,79.5666,45-54,solo,moderate,2,2024-12-01
u0036780,food-first,Maharashtra,west,18.7546,73.4062,25-34,couple,moderate,1,2025-03-08
u0036781,beach-and-slow,Tamil Nadu,south,10.787,79.1378,18-24,couple,comfortable,2,2024-01-20
u0036782,pilgrim,Karnataka,south,12.2958,76.6394,35-44,solo,shoestring,2,2024-01-04
u0036783,family-holiday,Maharashtra,west,18.7546,73.4062,55+,solo,moderate,1,2025-07-26
u0036784,heritage-seeker,Madhya Pradesh,central,22.7196,75.8577,25-34,couple,comfortable,5,2025-03-15
u0036785,family-holiday,Kerala,south,10.0889,77.0595,55+,family,moderate,1,2024-11-02
u0036786,heritage-seeker,Tamil Nadu,south,8.0883,77.5385,55+,family,moderate,2,2024-12-08
u0036787,food-first,Kerala,south,11.2588,75.7804,35-44,couple,shoestring,3,2024-08-18
u0036788,beach-and-slow,Uttar Pradesh,central,26.8467,80.9462,55+,family,premium,3,2024-12-06
u0036789,heritage-seeker,Rajasthan,north,24.5926,72.7156,45-54,solo,moderate,3,2024-06-29
u0036790,beach-and-slow,Kerala,south,10.0889,77.0595,18-24,family,comfortable,14,2024-11-04
u0036791,heritage-seeker,Tamil Nadu,south,8.0883,77.5385,18-24,friends,comfortable,1,2025-08-09
u0036792,weekend-escaper,Tamil Nadu,south,10.787,79.1378,55+,couple,moderate,1,2024-10-01
u0036793,heritage-seeker,Maharashtra,west,19.076,72.8777,35-44,family,shoestring,1,2024-03-13
u0036794,weekend-escaper,Madhya Pradesh,central,23.1815,79.9864,25-34,couple,moderate,1,2024-12-28
u0036795,weekend-escaper,Telangana,south,17.385,78.4867,18-24,friends,shoestring,2,2024-02-15
u0036796,beach-and-slow,Puducherry,north,11.9416,79.8083,18-24,family,comfortable,1,2025-02-07
u0036797,beach-and-slow,Madhya Pradesh,central,24.8318,79.9199,35-44,family,comfortable,3,2025-05-31
u0036798,food-first,Kerala,south,8.4004,76.9784,18-24,friends,comfortable,1,2025-08-17
u0036799,family-holiday,Odisha,east,19.8135,85.8312,35-44,couple,moderate,1,2024-03-28
u0036800,family-holiday,Maharashtra,west,21.1458,79.0882,35-44,solo,moderate,1,2024-04-01
u0036801,family-holiday,Assam,northeast,26.95,94.17,25-34,couple,moderate,80,2024-09-23
u0036802,weekend-escaper,Andhra Pradesh,south,13.6288,79.4192,18-24,friends,shoestring,1,2024-01-31
u0036803,weekend-escaper,Maharashtra,west,19.9975,73.7898,55+,family,moderate,1,2024-02-03
u0036804,food-first,Gujarat,west,23.2156,72.6369,45-54,family,moderate,1,2024-10-07
u0036805,pilgrim,West Bengal,east,27.06,88.47,35-44,solo,moderate,1,2024-09-20
u0036806,family-holiday,Rajasthan,north,26.4499,74.6399,35-44,couple,moderate,1,2025-06-11
u0036807,weekend-escaper,Rajasthan,north,24.8887,74.6269,25-34,friends,comfortable,3,2024-01-21
u0036808,weekend-escaper,Uttar Pradesh,central,27.5806,77.7006,55+,couple,moderate,1,2024-07-25
u0036809,family-holiday,Meghalaya,northeast,25.27,91.732,18-24,solo,shoestring,8,2024-01-08
u0036810,mountain-walker,Rajasthan,north,26.9157,70.9083,18-24,friends,moderate,1738,2024-06-22
u0036811,food-first,Karnataka,south,12.9716,77.5946,18-24,couple,shoestring,1,2024-08-15
u0036812,weekend-escaper,Himachal Pradesh,north,32.5387,75.9707,18-24,couple,shoestring,1,2024-09-21
u0036813,heritage-seeker,Rajasthan,north,24.5854,73.7125,45-54,family,moderate,1,2025-08-20
u0036814,beach-and-slow,West Bengal,east,27.041,88.2663,35-44,family,comfortable,1,2025-09-12
u0036815,food-first,Uttar Pradesh,central,26.8467,80.9462,55+,couple,moderate,3,2025-05-15
u0036816,family-holiday,West Bengal,east,26.7271,88.3953,45-54,friends,premium,4,2025-07-22
u0036817,family-holiday,Karnataka,south,12.3375,75.8069,55+,solo,shoestring,1,2024-07-26
u0036818,food-first,Rajasthan,north,26.2389,73.0243,55+,family,comfortable,1,2024-11-23
u0036819,heritage-seeker,Uttarakhand,north,27.4924,77.6737,55+,couple,comfortable,12,2025-09-15
u0036820,family-holiday,Madhya Pradesh,central,23.1815,79.9864,55+,friends,moderate,1,2024-10-08
u0036821,food-first,Rajasthan,north,26.4499,74.6399,45-54,friends,comfortable,1,2024-09-25
u0036822,family-holiday,Jammu & Kashmir,north,34.0837,74.7973,45-54,couple,comfortable,2,2024-02-04
u0036823,family-holiday,Gujarat,west,22.3072,73.1812,18-24,solo,moderate,1,2024-07-08
u0036824,mountain-walker,Jammu & Kashmir,north,34.0837,74.7973,35-44,couple,shoestring,2,2024-10-21
u0036825,food-first,Tamil Nadu,south,8.0883,77.5385,55+,family,comfortable,2,2025-08-14
u0036826,heritage-seeker,Tamil Nadu,south,11.4102,76.695,25-34,solo,shoestring,1,2025-02-14
u0036827,food-first,Rajasthan,north,26.9157,70.9083,25-34,couple,moderate,2,2024-04-01
u0036828,weekend-escaper,Madhya Pradesh,central,22.7196,75.8577,45-54,couple,premium,2,2024-05-07
u0036829,beach-and-slow,Chandigarh,north,30.7333,76.7794,18-24,family,moderate,1,2024-05-12
u0036830,heritage-seeker,Rajasthan,north,26.4499,74.6399,45-54,solo,comfortable,1,2025-04-27
u0036831,beach-and-slow,Karnataka,south,13.3409,74.7421,55+,solo,comfortable,1,2024-01-23
u0036832,food-first,Uttarakhand,north,30.529,79.5666,45-54,friends,premium,1,2024-12-03
u0036833,family-holiday,Meghalaya,northeast,25.27,91.732,45-54,solo,shoestring,1,2025-02-22
u0036834,food-first,Maharashtra,west,19.076,72.8777,45-54,family,shoestring,2,2024-08-02
u0036835,pilgrim,Manipur,northeast,24.817,93.9368,45-54,solo,moderate,1,2024-01-12
u0036836,weekend-escaper,Himachal Pradesh,north,31.1048,77.1734,45-54,family,comfortable,4,2024-10-27
u0036837,family-holiday,Uttarakhand,north,30.3165,78.0322,35-44,couple,premium,1,2025-04-02
u0036838,mountain-walker,Gujarat,west,21.1702,72.8311,18-24,family,premium,2,2025-04-16
u0036839,heritage-seeker,Madhya Pradesh,central,23.4794,77.7392,25-34,family,moderate,1,2024-01-06
u0036840,weekend-escaper,Sikkim,northeast,27.3314,88.6138,18-24,family,moderate,16,2025-03-05
u0036841,family-holiday,Chandigarh,north,30.7333,76.7794,55+,family,moderate,1,2025-02-25
u0036842,family-holiday,Uttarakhand,north,27.4924,77.6737,18-24,couple,shoestring,3,2025-04-29
u0036843,weekend-escaper,Karnataka,south,15.335,76.46,18-24,solo,moderate,1,2024-10-19
u0036844,beach-and-slow,Tamil Nadu,south,9.9252,78.1198,55+,couple,shoestring,8,2025-03-03
u0036845,heritage-seeker,Maharashtra,west,18.6414,72.8722,35-44,solo,shoestring,1,2024-08-31
u0036846,food-first,Kerala,south,11.2588,75.7804,55+,couple,moderate,3,2024-03-24
u0036847,beach-and-slow,Maharashtra,west,17.9307,73.6477,55+,friends,moderate,1,2025-03-18
u0036848,weekend-escaper,Madhya Pradesh,central,23.4794,77.7392,35-44,couple,comfortable,3,2024-11-18
u0036849,mountain-walker,Himachal Pradesh,north,31.1048,77.1734,35-44,solo,shoestring,22,2024-05-09
u0036850,food-first,Uttar Pradesh,central,27.1767,78.0081,35-44,family,moderate,1,2024-02-27
u0036851,food-first,Maharashtra,west,19.076,72.8777,18-24,couple,moderate,1,2024-10-26
u0036852,heritage-seeker,Odisha,east,19.8135,85.8312,55+,friends,moderate,1,2024-12-11
u0036853,food-first,Tamil Nadu,south,8.0883,77.5385,55+,couple,moderate,2,2024-05-17
u0036854,heritage-seeker,Bihar,east,25.5941,85.1376,25-34,family,moderate,1,2025-04-20
u0036855,heritage-seeker,Himachal Pradesh,north,32.5387,75.9707,55+,family,moderate,1,2025-09-01
u0036856,heritage-seeker,Bihar,east,24.6961,84.9911,45-54,couple,shoestring,4,2024-08-18
u0036857,food-first,Andhra Pradesh,south,13.6288,79.4192,18-24,friends,premium,1,2024-03-19
u0036858,heritage-seeker,Andhra Pradesh,south,13.6288,79.4192,55+,friends,shoestring,1,2024-09-09
u0036859,heritage-seeker,Uttarakhand,north,27.4924,77.6737,55+,couple,moderate,3,2025-04-11
u0036860,family-holiday,Arunachal Pradesh,northeast,27.0844,93.6053,25-34,couple,shoestring,1,2024-01-07
u0036861,family-holiday,Madhya Pradesh,central,23.1815,79.9864,35-44,family,shoestring,2,2024-09-15
u0036862,beach-and-slow,Madhya Pradesh,central,23.4794,77.7392,18-24,family,shoestring,1,2025-03-10
u0036863,pilgrim,Gujarat,west,22.3072,73.1812,35-44,solo,premium,1,2024-02-08
u0036864,beach-and-slow,Rajasthan,north,26.9157,70.9083,18-24,family,shoestring,1,2024-10-09
u0036865,pilgrim,Odisha,east,20.2961,85.8245,55+,solo,shoestring,1,2025-03-04
u0036866,heritage-seeker,Karnataka,south,14.5479,74.3188,18-24,friends,comfortable,5,2024-05-28
u0036867,food-first,Tamil Nadu,south,11.3494,76.7956,45-54,family,moderate,1,2025-02-11
u0036868,weekend-escaper,Meghalaya,northeast,25.27,91.732,45-54,couple,moderate,1,2024-03-04
u0036869,pilgrim,Tripura,northeast,23.8315,91.2868,45-54,couple,moderate,1,2025-05-12
u0036870,weekend-escaper,Uttar Pradesh,central,26.7922,82.1998,18-24,family,comfortable,1,2024-03-05
u0036871,heritage-seeker,Kerala,south,9.5916,77.1603,18-24,family,moderate,1,2025-02-11
u0036872,beach-and-slow,Uttar Pradesh,central,25.4358,81.8463,35-44,couple,shoestring,1,2024-02-16
u0036873,weekend-escaper,Sikkim,northeast,27.3,88.24,45-54,solo,comfortable,1,2024-12-20
u0036874,mountain-walker,Uttar Pradesh,central,26.4499,80.3319,45-54,couple,comfortable,1,2024-05-16
u0036875,pilgrim,Maharashtra,west,18.6414,72.8722,25-34,couple,moderate,1,2024-12-19
u0036876,pilgrim,Maharashtra,west,19.9975,73.7898,18-24,solo,comfortable,1,2024-03-07
u0036877,food-first,Arunachal Pradesh,northeast,27.586,91.859,35-44,friends,moderate,1,2024-08-11
u0036878,mountain-walker,Tamil Nadu,south,8.0883,77.5385,25-34,solo,shoestring,1,2025-05-17
u0036879,weekend-escaper,Uttarakhand,north,30.3165,78.0322,55+,couple,shoestring,1,2025-06-18
u0036880,heritage-seeker,Maharashtra,west,18.6414,72.8722,35-44,couple,premium,7,2024-06-09
u0036881,heritage-seeker,Madhya Pradesh,central,23.2599,77.4126,25-34,couple,comfortable,1,2024-09-22
u0036882,mountain-walker,Rajasthan,north,26.4899,74.5511,55+,couple,premium,1,2024-05-07
u0036883,weekend-escaper,West Bengal,east,26.7271,88.3953,55+,family,comfortable,1,2025-02-13
u0036884,food-first,Tamil Nadu,south,11.0168,76.9558,25-34,solo,moderate,1,2024-06-10
u0036885,heritage-seeker,Andhra Pradesh,south,16.5062,80.648,25-34,solo,moderate,1,2024-05-19
u0036886,food-first,Kerala,south,8.5241,76.9366,25-34,couple,premium,3,2024-07-06
u0036887,pilgrim,Andhra Pradesh,south,16.5062,80.648,45-54,couple,comfortable,1,2025-09-05
u0036888,heritage-seeker,Meghalaya,northeast,25.5788,91.8933,25-34,family,comfortable,1,2025-02-12
u0036889,family-holiday,Gujarat,west,23.0225,72.5714,35-44,couple,moderate,2,2025-06-24
u0036890,heritage-seeker,Andhra Pradesh,south,16.5062,80.648,45-54,family,moderate,1,2025-07-27
u0036891,beach-and-slow,Kerala,south,8.4004,76.9784,35-44,family,comfortable,1,2024-07-11
u0036892,mountain-walker,Uttar Pradesh,central,26.7922,82.1998,55+,family,comfortable,1,2024-09-30
u0036893,heritage-seeker,Maharashtra,west,18.6414,72.8722,35-44,friends,moderate,1,2024-11-27
u0036894,pilgrim,West Bengal,east,27.041,88.2663,35-44,solo,moderate,1,2025-05-17
u0036895,mountain-walker,Himachal Pradesh,north,32.2432,77.1892,55+,family,premium,4,2025-02-07
u0036896,pilgrim,Rajasthan,north,26.9157,70.9083,25-34,couple,shoestring,1,2025-06-15
u0036897,heritage-seeker,Uttarakhand,north,30.4598,78.0644,18-24,family,comfortable,1,2025-02-15
u0036898,weekend-escaper,Mizoram,northeast,23.7271,92.7176,45-54,family,shoestring,1,2025-01-30
u0036899,family-holiday,Bihar,east,25.5941,85.1376,55+,couple,shoestring,1,2024-03-25
u0036900,weekend-escaper,Ladakh,north,34.1526,77.5771,18-24,solo,moderate,2,2024-08-29
u0036901,weekend-escaper,Kerala,south,8.7379,76.7163,25-34,solo,comfortable,1,2024-11-06
u0036902,food-first,Uttarakhand,north,30.529,79.5666,35-44,friends,comfortable,1,2024-05-18
u0036903,family-holiday,Sikkim,northeast,27.3,88.24,45-54,family,shoestring,1,2024-09-09
u0036904,beach-and-slow,Madhya Pradesh,central,23.1765,75.7885,55+,family,premium,1,2025-05-08
u0036905,heritage-seeker,Arunachal Pradesh,northeast,27.586,91.859,35-44,friends,premium,3,2024-10-02
u0036906,beach-and-slow,Kerala,south,9.5916,77.1603,55+,friends,shoestring,1,2024-01-27
u0036907,weekend-escaper,Tamil Nadu,south,11.0168,76.9558,55+,family,moderate,1,2025-04-20
u0036908,food-first,Tripura,northeast,23.8315,91.2868,25-34,family,premium,1,2025-06-10
u0036909,mountain-walker,Tamil Nadu,south,9.9252,78.1198,55+,couple,shoestring,1,2024-01-27
u0036910,heritage-seeker,Maharashtra,west,19.8762,75.3433,25-34,family,comfortable,1,2025-01-24
u0036911,family-holiday,Rajasthan,north,28.0229,73.3119,55+,couple,moderate,1,2025-06-10
u0036912,beach-and-slow,Karnataka,south,12.2958,76.6394,35-44,couple,moderate,2,2025-07-08
u0036913,weekend-escaper,West Bengal,east,26.7271,88.3953,35-44,solo,shoestring,1,2024-01-18
u0036914,pilgrim,Tamil Nadu,south,10.787,79.1378,45-54,solo,premium,2,2024-10-14
u0036915,weekend-escaper,Uttar Pradesh,central,26.8467,80.9462,25-34,family,comfortable,1,2024-01-06
u0036916,mountain-walker,Andhra Pradesh,south,13.6288,79.4192,18-24,friends,shoestring,1,2024-03-04
u0036917,mountain-walker,Puducherry,north,11.9416,79.8083,35-44,couple,moderate,1,2025-04-22
u0036918,family-holiday,Assam,northeast,26.95,94.17,35-44,friends,moderate,1,2025-05-19
u0036919,family-holiday,Maharashtra,west,19.8762,75.3433,25-34,solo,comfortable,1,2024-02-01
u0036920,beach-and-slow,Jharkhand,east,23.3441,85.3096,18-24,couple,comfortable,2,2024-02-19
u0036921,food-first,Maharashtra,west,21.1458,79.0882,55+,family,comfortable,3,2024-11-26
u0036922,food-first,Andhra Pradesh,south,13.6288,79.4192,55+,solo,moderate,13,2024-01-10
u0036923,pilgrim,Uttar Pradesh,central,26.4499,80.3319,18-24,couple,moderate,3,2024-01-10
u0036924,heritage-seeker,Uttar Pradesh,central,27.1767,78.0081,45-54,family,shoestring,1,2025-09-28
u0036925,heritage-seeker,Gujarat,west,22.3072,73.1812,18-24,solo,shoestring,4,2025-06-15
u0036926,weekend-escaper,Rajasthan,north,26.2389,73.0243,18-24,couple,premium,1,2025-07-12
